Date,NZD,NEER
4/10/2002,2.0098,97.0074
4/11/2002,1.9925,97.1743
4/12/2002,1.9904,97.2064
4/15/2002,1.9966,97.423
4/16/2002,2.0066,97.5426
4/17/2002,1.9966,97.9472
4/18/2002,1.9998,97.8203
4/19/2002,1.9857,98.1833
4/22/2002,1.9886,97.7243
4/23/2002,1.99,96.9835
4/24/2002,1.9915,96.7935
4/25/2002,1.989,98.6332
4/26/2002,1.9965,98.7945
4/29/2002,2.0122,98.7064
4/30/2002,2.0163,98.8106
5/2/2002,2.0213,98.3814
5/3/2002,2.0284,97.7006
5/6/2002,2.0429,98.0322
5/7/2002,2.0366,98.7692
5/8/2002,2.0162,99.0354
5/9/2002,2.0129,98.5542
5/10/2002,2.016,98.5741
5/13/2002,2.002,98.5651
5/14/2002,1.9895,99.9644
5/15/2002,1.9777,99.9508
5/16/2002,1.982,99.5281
5/17/2002,1.9767,99.2353
5/20/2002,1.9764,98.2662
5/21/2002,1.973,98.9789
5/22/2002,1.9605,99.9961
5/23/2002,1.9635,99.6414
5/24/2002,1.963,99.787
5/27/2002,1.9419,100.1305
5/28/2002,1.9449,99.9677
5/29/2002,1.9541,99.84
5/30/2002,1.9658,100.2953
5/31/2002,1.9441,99.8798
6/3/2002,1.9302,100.6507
6/4/2002,1.9158,101.1192
6/5/2002,1.9193,101.152
6/6/2002,1.9166,101.9089
6/7/2002,1.9268,101.6081
6/10/2002,1.9365,101.5524
6/11/2002,1.9355,101.6015
6/12/2002,1.9255,101.5191
6/13/2002,1.9246,101.5798
6/14/2002,1.9443,101.8878
6/17/2002,1.9542,102.1316
6/18/2002,1.9439,102.633
6/19/2002,1.9602,102.9125
6/20/2002,1.959,103.4979
6/21/2002,1.9486,103.6965
6/24/2002,1.9605,103.5525
6/25/2002,1.9867,103.8155
6/26/2002,1.996,104.1899
6/27/2002,2.0096,104.4209
6/28/2002,2.0397,104.4414
7/1/2002,2.04,104.0135
7/2/2002,2.0218,105.0481
7/3/2002,2.008,106.2833
7/4/2002,2.0152,105.8678
7/5/2002,2.0053,105.0932
7/8/2002,2.0059,105.6427
7/9/2002,2.0185,105.5626
7/10/2002,2.0114,105.4742
7/11/2002,2.047,105.1907
7/12/2002,2.042,105.5898
7/15/2002,2.0518,105.5208
7/16/2002,2.0805,105.1996
7/17/2002,2.085,105.0247
7/18/2002,2.09,105.7412
7/19/2002,2.0926,105.8146
7/22/2002,2.082,105.5989
7/23/2002,2.0763,105.7095
7/24/2002,2.1401,106.5115
7/25/2002,2.1451,106.343
7/26/2002,2.1555,106.7967
7/29/2002,2.107,106.4464
7/30/2002,2.0863,106.6293
7/31/2002,2.0788,106.4
8/1/2002,2.1074,106.6881
8/2/2002,2.1216,106.8009
8/5/2002,2.1295,107.6304
8/6/2002,2.1505,108.3843
8/7/2002,2.1415,108.3951
8/8/2002,2.1292,108.0115
8/9/2002,2.1256,108.1291
8/12/2002,2.1108,107.1062
8/13/2002,2.1243,107.0677
8/14/2002,2.133,107.2445
8/15/2002,2.105,107.239
8/16/2002,2.1138,107.5626
8/19/2002,2.099,107.4965
8/20/2002,2.0876,106.8479
8/21/2002,2.0845,106.0992
8/22/2002,2.1054,105.2104
8/23/2002,2.074,105.2011
8/26/2002,2.0757,105.6815
8/27/2002,2.0727,106.3487
8/28/2002,2.082,105.7813
8/29/2002,2.098,106.8511
8/30/2002,2.097,107.4423
9/2/2002,2.0891,107.1038
9/3/2002,2.1055,106.9544
9/4/2002,2.1339,107.0447
9/5/2002,2.1375,106.2803
9/6/2002,2.1165,106.052
9/9/2002,2.0902,106.3018
9/10/2002,2.0715,106.0665
9/11/2002,2.076,106.1233
9/12/2002,2.0539,105.8512
9/13/2002,2.0635,105.6129
9/16/2002,2.0601,105.0665
9/17/2002,2.06,103.9026
9/18/2002,2.0663,105.1486
9/19/2002,2.064,105.3241
9/20/2002,2.0772,105.2017
9/23/2002,2.0862,104.9311
9/24/2002,2.0905,105.0701
9/25/2002,2.0737,105.2714
9/26/2002,2.0941,106.8187
9/27/2002,2.0747,105.9939
9/30/2002,2.0936,106.8378
10/1/2002,2.0996,106.4645
10/2/2002,2.0732,105.5138
10/3/2002,2.0788,105.8231
10/4/2002,2.0653,106.0915
10/7/2002,2.0268,105.9002
10/8/2002,2.0321,105.9633
10/9/2002,2.0461,105.9055
10/10/2002,2.0571,106.2837
10/11/2002,2.0515,106.4276
10/14/2002,2.0616,106.8165
10/15/2002,2.0465,106.8102
10/16/2002,2.0485,107.3683
10/17/2002,2.0274,107.6938
10/18/2002,2.0218,106.8185
10/21/2002,2.0198,106.658
10/22/2002,2.0205,107.3695
10/23/2002,2.015,107.9007
10/24/2002,2.0002,107.9649
10/25/2002,2.0055,107.3052
10/28/2002,1.9961,107.63
10/29/2002,2.0125,107.5836
10/30/2002,2.031,106.7557
10/31/2002,2.0405,106.285
11/1/2002,2.0365,106.6969
11/4/2002,2.0095,106.824
11/5/2002,2.0151,107.2329
11/6/2002,2.0099,107.5237
11/7/2002,2.0121,106.3806
11/8/2002,2.0299,106.2957
11/11/2002,2.05,106.4477
11/12/2002,2.041,106.3067
11/13/2002,2.0341,106.5103
11/14/2002,2.0205,106.4901
11/15/2002,2.0072,106.4866
11/18/2002,2.0241,107.2037
11/19/2002,2.0325,107.4961
11/20/2002,2.0224,107.6442
11/21/2002,1.9932,107.7715
11/22/2002,1.9915,108.2218
11/25/2002,1.9856,108.237
11/26/2002,1.9886,108.0382
11/27/2002,2.0123,107.9408
11/28/2002,2.0097,107.8695
11/29/2002,1.999,108.3989
12/2/2002,1.9752,109.7114
12/3/2002,1.9974,109.2553
12/4/2002,2.0012,109.4328
12/5/2002,1.993,110.3676
12/6/2002,1.9976,109.9402
12/9/2002,2.0052,109.6091
12/10/2002,2.0008,108.6886
12/11/2002,2.004,109.5938
12/12/2002,1.9965,109.679
12/13/2002,1.9946,109.1347
12/16/2002,1.991,108.5007
12/17/2002,1.9867,109.2326
12/18/2002,1.987,107.8016
12/19/2002,1.9903,107.1688
12/20/2002,1.987,107.7238
12/23/2002,1.9934,107.8175
12/24/2002,1.994,108.8595
12/27/2002,2.001,108.8524
12/30/2002,2.001,109.2187
12/31/2002,1.9975,109.5179
1/2/2003,1.9942,108.9702
1/3/2003,1.982,108.5364
1/6/2003,1.9735,108.8206
1/7/2003,1.963,109.5119
1/8/2003,1.9617,108.6916
1/9/2003,1.9685,108.5043
1/10/2003,1.9611,108.1992
1/13/2003,1.9606,108.7757
1/14/2003,1.961,109.2641
1/15/2003,1.962,109.4465
1/16/2003,1.946,109.4191
1/17/2003,1.9317,109.7577
1/20/2003,1.9364,110.2272
1/21/2003,1.9463,109.6131
1/22/2003,1.969,109.9026
1/23/2003,1.961,110.2131
1/24/2003,1.9655,109.3577
1/27/2003,1.978,109.8453
1/28/2003,1.9795,108.4034
1/29/2003,1.9775,107.8035
1/30/2003,1.9655,107.6649
1/31/2003,1.982,108.0808
2/3/2003,1.979,107.5847
2/4/2003,1.9736,106.7252
2/5/2003,1.9815,107.0938
2/6/2003,1.9741,107.388
2/7/2003,1.97,107.9375
2/10/2003,1.958,108.2041
2/11/2003,1.9525,108.4876
2/12/2003,1.945,108.253
2/13/2003,1.9565,108.0896
2/14/2003,1.9549,108.6861
2/17/2003,1.9505,108.7718
2/18/2003,1.9454,108.5366
2/19/2003,1.94,108.964
2/20/2003,1.9407,108.5164
2/21/2003,1.9345,108.6787
2/24/2003,1.9012,108.9436
2/25/2003,1.9037,107.5984
2/26/2003,1.9084,107.5189
2/27/2003,1.9132,108.1329
2/28/2003,1.9314,108.1613
3/3/2003,1.93,108.2173
3/4/2003,1.9417,108.0373
3/5/2003,1.9455,108.0271
3/6/2003,1.941,107.829
3/7/2003,1.9498,107.7109
3/10/2003,1.9642,108.2302
3/11/2003,1.986,107.8383
3/12/2003,2.0056,107.6335
3/13/2003,1.9884,107.289
3/14/2003,1.965,107.6911
3/17/2003,1.9528,107.8079
3/18/2003,1.9438,107.7435
3/19/2003,1.9212,108.1429
3/20/2003,1.9152,108.6801
3/21/2003,1.919,109.3203
3/24/2003,1.9296,109.3723
3/25/2003,1.9312,109.4082
3/26/2003,1.941,109.9317
3/27/2003,1.951,110.0308
3/28/2003,1.9495,110.0366
3/31/2003,1.9721,109.8963
4/1/2003,1.9693,110.3853
4/2/2003,1.9685,110.5232
4/3/2003,1.9585,111.2887
4/4/2003,1.9705,111.3312
4/7/2003,1.979,111.119
4/8/2003,1.9606,111.4794
4/9/2003,1.9667,112.3863
4/10/2003,1.9739,112.4791
4/11/2003,1.9712,112.6593
4/14/2003,1.9705,112.62
4/15/2003,1.9706,112.8756
4/16/2003,1.9445,113.0936
4/17/2003,1.9671,114.5447
4/22/2003,1.9565,114.43
4/23/2003,1.9608,114.1501
4/24/2003,1.9877,114.0269
4/25/2003,1.9821,114.0421
4/28/2003,1.9776,114.0538
4/29/2003,1.9735,114.1855
4/30/2003,1.99,114.399
5/2/2003,1.9991,114.8453
5/5/2003,1.989,114.2345
5/6/2003,1.9977,113.8279
5/7/2003,1.9958,113.8186
5/8/2003,1.9953,114.1502
5/9/2003,1.9915,113.8126
5/12/2003,1.9966,113.9331
5/13/2003,1.9991,113.7684
5/14/2003,2.002,114.2763
5/15/2003,1.997,113.7504
5/16/2003,1.9879,113.014
5/19/2003,1.9964,113.2148
5/20/2003,1.9949,112.9028
5/21/2003,2.0004,112.9042
5/22/2003,2.0148,113.3752
5/23/2003,2.0178,113.4023
5/26/2003,2.0242,114.0208
5/27/2003,2.0333,114.1198
5/28/2003,2.037,114.1591
5/29/2003,2.0548,115.6991
5/30/2003,2.0499,116.0468
6/2/2003,2.0275,115.8033
6/3/2003,2.0223,116.0975
6/4/2003,2.0073,117.1312
6/5/2003,2.0387,117.0871
6/6/2003,2.0453,117.7094
6/9/2003,2.0343,117.358
6/10/2003,2.0336,116.5803
6/11/2003,2.0336,115.8357
6/12/2003,2.03,115.4119
6/13/2003,2.0314,116.298
6/16/2003,2.0323,116.508
6/17/2003,2.0206,116.5197
6/18/2003,2.0026,116.3125
6/19/2003,1.9967,116.3786
6/20/2003,1.9909,116.549
6/23/2003,1.9708,116.6362
6/24/2003,1.9726,115.7694
6/25/2003,1.9707,117.2066
6/26/2003,1.9619,117.4737
6/27/2003,1.9648,117.6012
6/30/2003,1.9569,118.6479
7/1/2003,1.9424,118.9265
7/2/2003,1.9459,119.5769
7/3/2003,1.9295,120.0109
7/4/2003,1.9252,119.4903
7/7/2003,1.8982,119.3931
7/8/2003,1.9094,120.1097
7/9/2003,1.9235,120.548
7/10/2003,1.9417,120.4333
7/11/2003,1.9189,120.507
7/14/2003,1.9142,119.5533
7/15/2003,1.927,118.5089
7/16/2003,1.9224,118.7556
7/17/2003,1.9206,119.5784
7/18/2003,1.9488,119.682
7/21/2003,1.9697,118.9595
7/22/2003,1.9663,119.2731
7/23/2003,1.9715,119.9501
7/24/2003,1.9559,117.7443
7/25/2003,1.9569,117.9473
7/28/2003,1.9522,117.739
7/29/2003,1.944,118.3838
7/30/2003,1.9526,119.053
7/31/2003,1.9521,117.0247
8/1/2003,1.9298,114.3435
8/4/2003,1.9339,114.1373
8/5/2003,1.9566,113.7623
8/6/2003,1.9646,114.302
8/7/2003,1.9643,113.8354
8/8/2003,1.945,114.0274
8/11/2003,1.9284,114.3348
8/12/2003,1.9265,115.3926
8/13/2003,1.9253,115.1176
8/14/2003,1.9185,113.8925
8/15/2003,1.9102,113.4915
8/18/2003,1.8981,113.7734
8/19/2003,1.8956,113.6002
8/20/2003,1.8908,114.5964
8/21/2003,1.8697,115.3698
8/22/2003,1.8737,114.9352
8/25/2003,1.8629,115.0587
8/26/2003,1.8829,113.5833
8/27/2003,1.9089,114.205
8/28/2003,1.8997,114.6111
8/29/2003,1.9016,114.4783
9/1/2003,1.9016,114.5604
9/2/2003,1.9014,113.0223
9/3/2003,1.9079,112.3173
9/4/2003,1.9057,112.3698
9/5/2003,1.9122,113.0746
9/8/2003,1.9212,112.2263
9/9/2003,1.92,110.5664
9/10/2003,1.9182,110.9378
9/11/2003,1.9284,111.4859
9/12/2003,1.9249,111.5771
9/15/2003,1.9282,111.2736
9/16/2003,1.9175,111.1954
9/17/2003,1.9182,110.352
9/18/2003,1.9341,111.0153
9/19/2003,1.9218,111.1279
9/22/2003,1.9195,111.6128
9/23/2003,1.9273,111.9868
9/24/2003,1.9246,112.1663
9/25/2003,1.9209,111.8914
9/26/2003,1.9493,109.9161
9/29/2003,1.9427,109.5381
9/30/2003,1.9538,110.4593
10/1/2003,1.958,108.8083
10/2/2003,1.9577,109.2775
10/3/2003,1.9577,109.176
10/6/2003,1.9477,109.0043
10/7/2003,1.9693,109.2827
10/8/2003,1.9705,109.4059
10/9/2003,1.9598,109.7427
10/10/2003,1.9654,110.0902
10/13/2003,1.9541,110.8945
10/14/2003,1.9588,112.018
10/15/2003,1.9652,112.0454
10/16/2003,1.9519,112.2602
10/17/2003,1.9453,111.3988
10/20/2003,1.9526,111.7058
10/21/2003,1.9449,111.2149
10/22/2003,1.9371,111.6607
10/23/2003,1.9397,111.5202
10/24/2003,1.9369,112.7695
10/27/2003,1.9272,112.8122
10/28/2003,1.9092,112.3886
10/29/2003,1.9048,112.1896
10/30/2003,1.9096,113.1992
10/31/2003,1.9022,112.9312
11/3/2003,1.892,112.35
11/4/2003,1.8785,112.3166
11/5/2003,1.8593,112.0869
11/6/2003,1.8563,112.1569
11/7/2003,1.8588,112.3317
11/10/2003,1.8522,113.0819
11/11/2003,1.8381,113.3355
11/12/2003,1.8522,113.0229
11/13/2003,1.8574,113.7429
11/14/2003,1.8644,113.8575
11/17/2003,1.8733,115.4372
11/18/2003,1.8652,115.3909
11/19/2003,1.8754,115.3335
11/20/2003,1.8516,115.2314
11/21/2003,1.8519,115.6542
11/24/2003,1.8496,115.9571
11/25/2003,1.8492,115.2888
11/26/2003,1.8541,114.5984
11/27/2003,1.8638,114.9286
11/28/2003,1.8718,115.7466
12/1/2003,1.8701,115.2981
12/2/2003,1.8606,114.7487
12/3/2003,1.8624,113.896
12/4/2003,1.8684,113.3239
12/5/2003,1.8772,113.4083
12/8/2003,1.886,113.5826
12/9/2003,1.8909,112.1707
12/10/2003,1.8862,113.361
12/11/2003,1.887,113.9823
12/12/2003,1.8894,114.1683
12/15/2003,1.8914,114.38
12/16/2003,1.8934,115.4311
12/17/2003,1.9041,115.2498
12/18/2003,1.9265,115.4065
12/19/2003,1.9249,116.0688
12/22/2003,1.9337,116.1127
12/23/2003,1.9289,115.989
12/24/2003,1.9181,116.8686
12/29/2003,1.9248,116.9872
12/30/2003,1.9139,117.8127
12/31/2003,1.9244,117.8533
1/2/2004,1.9184,117.6938
1/5/2004,1.8916,117.905
1/6/2004,1.8934,118.4316
1/7/2004,1.8901,118.5894
1/8/2004,1.8783,116.6411
1/9/2004,1.8733,115.9037
1/12/2004,1.8806,116.468
1/13/2004,1.8612,116.9791
1/14/2004,1.8611,116.489
1/15/2004,1.8706,116.3773
1/16/2004,1.8678,116.7727
1/19/2004,1.8768,116.2271
1/20/2004,1.8846,116.6156
1/21/2004,1.8741,115.7699
1/22/2004,1.8764,115.0253
1/23/2004,1.8763,116.9994
1/26/2004,1.868,116.6302
1/27/2004,1.8596,117.2284
1/28/2004,1.8601,117.5692
1/29/2004,1.8514,117.7322
1/30/2004,1.8626,117.2804
2/2/2004,1.8448,117.7948
2/3/2004,1.8511,117.8386
2/4/2004,1.844,117.7868
2/5/2004,1.834,118.3103
2/6/2004,1.828,118.3491
2/9/2004,1.8282,118.1881
2/10/2004,1.8226,118.6677
2/11/2004,1.8235,118.6331
2/12/2004,1.8338,119.0439
2/13/2004,1.8219,118.7057
2/16/2004,1.8046,118.3768
2/17/2004,1.8176,119.1506
2/18/2004,1.816,118.9276
2/19/2004,1.8105,119.4918
2/20/2004,1.8231,119.5575
2/23/2004,1.8372,119.5808
2/24/2004,1.8345,118.9759
2/25/2004,1.8232,119.6676
2/26/2004,1.8085,120.4513
2/27/2004,1.8164,120.9511
3/1/2004,1.8164,120.5029
3/2/2004,1.7985,120.8768
3/3/2004,1.8152,120.6993
3/4/2004,1.8125,120.6554
3/5/2004,1.8223,121.513
3/8/2004,1.8291,120.944
3/9/2004,1.8163,120.8119
3/10/2004,1.8445,118.4314
3/11/2004,1.8896,118.1217
3/12/2004,1.8964,118.6456
3/15/2004,1.9044,118.8264
3/16/2004,1.896,118.8251
3/17/2004,1.8904,118.8561
3/18/2004,1.8828,119.21
3/19/2004,1.8841,118.8983
3/22/2004,1.8659,117.9018
3/23/2004,1.8611,118.6696
3/24/2004,1.8723,119.5902
3/25/2004,1.8756,119.7314
3/26/2004,1.8705,119.9369
3/29/2004,1.8673,120.3315
3/30/2004,1.8544,120.3288
3/31/2004,1.8365,120.1933
4/1/2004,1.8525,120.3115
4/2/2004,1.8508,119.9338
4/5/2004,1.8513,120.3348
4/6/2004,1.8446,120.474
4/7/2004,1.8366,120.6867
4/8/2004,1.841,120.4565
4/13/2004,1.8276,121.1322
4/14/2004,1.8588,120.6341
4/15/2004,1.8747,121.2147
4/16/2004,1.8756,121.1974
4/19/2004,1.8676,120.2685
4/20/2004,1.8735,120.1658
4/21/2004,1.9027,120.7403
4/22/2004,1.8993,121.0084
4/23/2004,1.8893,121.0053
4/26/2004,1.8825,121.4536
4/27/2004,1.8929,121.1278
4/28/2004,1.8986,121.1326
4/29/2004,1.9189,120.4951
4/30/2004,1.9153,120.6792
5/3/2004,1.9162,120.3586
5/4/2004,1.9151,120.4824
5/5/2004,1.9145,120.6677
5/6/2004,1.9111,121.1119
5/7/2004,1.9189,120.7235
5/10/2004,1.9483,120.0478
5/11/2004,1.9529,119.9351
5/12/2004,1.9372,119.5128
5/13/2004,1.9731,118.4219
5/14/2004,1.9641,118.6489
5/17/2004,1.9834,119.2148
5/18/2004,1.9882,118.237
5/19/2004,1.9747,118.4069
5/20/2004,1.9667,118.2067
5/21/2004,1.9685,119.1636
5/24/2004,1.9627,118.6186
5/25/2004,1.9655,118.244
5/26/2004,1.9508,119.1399
5/27/2004,1.9336,119.4391
5/28/2004,1.9419,120.4976
5/31/2004,1.9291,120.8975
6/1/2004,1.9324,120.6706
6/2/2004,1.9617,121.0952
6/3/2004,1.9567,120.7878
6/4/2004,1.9648,120.4771
6/7/2004,1.9569,120.5581
6/8/2004,1.9568,120.3723
6/9/2004,1.9457,120.5119
6/10/2004,1.912,120.7506
6/11/2004,1.9084,120.7483
6/14/2004,1.9217,120.3953
6/15/2004,1.9335,119.5191
6/16/2004,1.9084,119.8352
6/17/2004,1.9118,120.4514
6/18/2004,1.9214,120.9467
6/21/2004,1.9266,121.2345
6/22/2004,1.9314,120.9556
6/23/2004,1.9304,120.9255
6/24/2004,1.9228,121.1288
6/25/2004,1.9107,121.673
6/28/2004,1.9133,122.5904
6/29/2004,1.9137,121.8441
6/30/2004,1.921,121.7105
7/1/2004,1.9013,121.443
7/2/2004,1.9003,122.2696
7/5/2004,1.8978,121.9558
7/6/2004,1.8848,122.3327
7/7/2004,1.8866,122.6975
7/8/2004,1.8893,122.7665
7/9/2004,1.8918,123.4011
7/12/2004,1.883,123.6687
7/13/2004,1.8757,122.8315
7/14/2004,1.8902,123.5649
7/15/2004,1.903,123.43
7/16/2004,1.8951,123.6397
7/19/2004,1.88,124.0566
7/20/2004,1.8883,123.9993
7/21/2004,1.8936,124.4323
7/22/2004,1.9074,124.2582
7/23/2004,1.9139,124.4949
7/26/2004,1.906,124.3291
7/27/2004,1.9041,122.7676
7/28/2004,1.9247,121.2949
7/29/2004,1.9059,121.1668
7/30/2004,1.8917,120.9473
8/2/2004,1.8881,121.0138
8/3/2004,1.8832,121.0689
8/4/2004,1.8624,120.9866
8/5/2004,1.8683,120.8396
8/6/2004,1.8706,121.7735
8/9/2004,1.873,122.2646
8/10/2004,1.8759,122.266
8/11/2004,1.8754,122.751
8/12/2004,1.8624,122.9575
8/13/2004,1.8624,123.2063
8/16/2004,1.8564,123.7742
8/17/2004,1.8553,122.3693
8/18/2004,1.8564,122.2574
8/19/2004,1.8523,122.5931
8/20/2004,1.8362,123.2547
8/23/2004,1.8303,123.5487
8/24/2004,1.8528,123.7164
8/25/2004,1.8626,123.9623
8/26/2004,1.8533,123.5084
8/27/2004,1.8422,122.652
8/30/2004,1.8496,123.5227
8/31/2004,1.8596,124.2003
9/1/2004,1.8568,123.9537
9/2/2004,1.8681,123.3578
9/3/2004,1.862,123.8627
9/6/2004,1.863,124.2964
9/7/2004,1.8687,124.5246
9/8/2004,1.8765,124.3885
9/9/2004,1.8616,124.2987
9/10/2004,1.8726,124.4861
9/13/2004,1.8614,123.3292
9/14/2004,1.8538,122.4861
9/15/2004,1.851,121.7803
9/16/2004,1.8493,122.0622
9/17/2004,1.8448,121.9841
9/20/2004,1.8377,122.4104
9/21/2004,1.8502,122.2963
9/22/2004,1.8503,122.805
9/23/2004,1.8458,122.6899
9/24/2004,1.8435,122.8802
9/27/2004,1.842,122.9817
9/28/2004,1.8424,122.4658
9/29/2004,1.8408,121.6411
9/30/2004,1.8414,121.5793
10/1/2004,1.8449,121.7446
10/4/2004,1.8402,122.1951
10/5/2004,1.8274,123.0785
10/6/2004,1.8296,123.3591
10/7/2004,1.8204,123.3041
10/8/2004,1.8193,123.0493
10/11/2004,1.8171,122.7302
10/12/2004,1.8152,123.3734
10/13/2004,1.8237,123.6674
10/14/2004,1.8209,123.7987
10/15/2004,1.813,123.9896
10/18/2004,1.8124,124.1683
10/19/2004,1.8215,123.8591
10/20/2004,1.8213,123.808
10/21/2004,1.8227,122.9402
10/22/2004,1.8229,122.9807
10/25/2004,1.822,122.152
10/26/2004,1.8307,122.263
10/27/2004,1.8312,121.4617
10/28/2004,1.8645,120.6842
10/29/2004,1.8666,119.2299
11/1/2004,1.8627,119.3726
11/2/2004,1.8552,119.4538
11/3/2004,1.8545,118.9285
11/4/2004,1.8636,119.1842
11/5/2004,1.8614,119.6824
11/8/2004,1.8595,118.7203
11/9/2004,1.8646,118.5645
11/10/2004,1.8858,118.4549
11/11/2004,1.8784,118.4254
11/12/2004,1.8651,118.9506
11/15/2004,1.8487,119.1203
11/16/2004,1.8482,119.1734
11/17/2004,1.8446,119.403
11/18/2004,1.8365,119.0605
11/19/2004,1.8344,119.5009
11/22/2004,1.836,119.0375
11/23/2004,1.837,119.1379
11/24/2004,1.8481,119.3777
11/25/2004,1.8464,119.3017
11/26/2004,1.8506,119.4944
11/29/2004,1.8502,119.4682
11/30/2004,1.8555,119.2726
12/1/2004,1.8604,119.7757
12/2/2004,1.8467,120.107
12/3/2004,1.8579,119.8849
12/6/2004,1.8592,120.163
12/7/2004,1.8626,120.9828
12/8/2004,1.8823,121.6078
12/9/2004,1.8794,121.6049
12/10/2004,1.8759,121.4547
12/13/2004,1.8674,121.2537
12/14/2004,1.8668,120.9228
12/15/2004,1.8705,121.103
12/16/2004,1.8625,121.1798
12/17/2004,1.8583,121.3816
12/20/2004,1.8672,121.2162
12/21/2004,1.8779,121.0829
12/22/2004,1.8735,120.9752
12/23/2004,1.887,120.3293
12/24/2004,1.8908,120.2243
12/27/2004,1.8861,121.094
12/28/2004,1.8842,121.729
12/29/2004,1.8897,122.0861
12/30/2004,1.9015,121.7043
12/31/2004,1.8871,121.6321
1/3/2005,1.8877,121.7204
1/4/2005,1.8855,121.8325
1/5/2005,1.8963,121.6234
1/6/2005,1.8909,122.0962
1/7/2005,1.8811,122.531
1/10/2005,1.8865,122.33
1/11/2005,1.8854,121.942
1/12/2005,1.887,121.4132
1/13/2005,1.8759,121.1302
1/14/2005,1.873,120.2836
1/17/2005,1.8727,119.945
1/18/2005,1.8764,119.3401
1/19/2005,1.86,120.118
1/20/2005,1.8439,121.2538
1/21/2005,1.8305,120.9933
1/24/2005,1.8293,121.3155
1/25/2005,1.8314,121.86
1/26/2005,1.8209,122.082
1/27/2005,1.8264,122.1704
1/28/2005,1.8312,121.8754
1/31/2005,1.8301,121.8794
2/1/2005,1.8347,122.004
2/2/2005,1.8336,122.067
2/3/2005,1.825,122.1779
2/4/2005,1.8215,122.4704
2/7/2005,1.8137,122.892
2/8/2005,1.8267,123.1506
2/9/2005,1.8209,123.1343
2/10/2005,1.8113,123.4677
2/11/2005,1.8076,123.786
2/14/2005,1.8093,123.6446
2/15/2005,1.8192,123.6654
2/16/2005,1.8237,123.9071
2/17/2005,1.8216,123.9693
2/18/2005,1.812,123.836
2/21/2005,1.7979,122.4335
2/22/2005,1.8066,122.5913
2/23/2005,1.8215,122.1335
2/24/2005,1.8309,121.1531
2/25/2005,1.8288,121.2918
2/28/2005,1.8178,121.8579
3/1/2005,1.8201,122.7911
3/2/2005,1.8077,122.0729
3/3/2005,1.8049,122.142
3/4/2005,1.8031,122.4004
3/7/2005,1.798,122.6965
3/8/2005,1.7964,122.7553
3/9/2005,1.8189,122.8871
3/10/2005,1.8147,122.7712
3/11/2005,1.8173,123.1937
3/14/2005,1.8142,124.1574
3/15/2005,1.8066,124.7102
3/16/2005,1.8065,125.0255
3/17/2005,1.801,125.312
3/18/2005,1.7951,125.657
3/21/2005,1.7867,126.1888
3/22/2005,1.7855,127.5507
3/23/2005,1.8016,127.4781
3/24/2005,1.8211,125.7778
3/29/2005,1.8203,124.7825
3/30/2005,1.8266,125.3151
3/31/2005,1.8237,125.0485
4/1/2005,1.8239,124.8141
4/4/2005,1.8214,122.1309
4/5/2005,1.8188,121.5686
4/6/2005,1.8092,121.8541
4/7/2005,1.8057,121.4849
4/8/2005,1.7976,120.6926
4/11/2005,1.8002,119.8963
4/12/2005,1.7983,119.2543
