Date,HKD,NEER
1/4/1999,9.1332,100.8151
1/5/1999,9.1341,101.1723
1/6/1999,9.101,101.319
1/7/1999,9.0131,101.2541
1/8/1999,9.0302,101.1461
1/11/1999,8.9655,101.3105
1/12/1999,8.9246,100.8883
1/13/1999,9.1008,101.1137
1/14/1999,9.0288,100.8507
1/15/1999,9.0102,100.83
1/18/1999,8.9944,100.9111
1/19/1999,8.9944,100.9594
1/20/1999,8.9605,101.0074
1/21/1999,8.9647,101.1141
1/22/1999,8.9738,101.1652
1/25/1999,8.9765,101.0378
1/26/1999,8.9808,100.9781
1/27/1999,8.935,100.9714
1/28/1999,8.8428,100.8668
1/29/1999,8.8192,100.92
2/1/1999,8.7839,101.0536
2/2/1999,8.7849,101.0656
2/3/1999,8.7874,101.2794
2/4/1999,8.7296,101.0681
2/5/1999,8.752,100.8651
2/8/1999,8.7144,100.8682
2/9/1999,8.7841,100.9638
2/10/1999,8.7883,100.9283
2/11/1999,8.7701,101.1526
2/12/1999,8.7163,101.2566
2/15/1999,8.7086,101.3124
2/16/1999,8.6603,101.3142
2/17/1999,8.7223,101.2693
2/18/1999,8.702,101.5603
2/19/1999,8.6551,101.4965
2/22/1999,8.5185,101.5809
2/23/1999,8.482,101.5021
2/24/1999,8.5495,101.3461
2/25/1999,8.5466,101.469
2/26/1999,8.5382,101.5398
3/1/1999,8.5139,101.3835
3/2/1999,8.4354,101.44
3/3/1999,8.4416,101.556
3/4/1999,8.4176,101.5103
3/5/1999,8.3959,101.616
3/8/1999,8.449,101.474
3/9/1999,8.4209,101.4287
3/10/1999,8.4851,100.9887
3/11/1999,8.4418,100.9812
3/12/1999,8.4693,100.916
3/15/1999,8.4867,101.17
3/16/1999,8.4414,101.2656
3/17/1999,8.4973,101.3543
3/18/1999,8.5329,101.2773
3/19/1999,8.459,101.2179
3/22/1999,8.4195,101.505
3/23/1999,8.4419,101.4453
3/24/1999,8.4693,101.4661
3/25/1999,8.4371,101.2464
3/26/1999,8.3737,101.3456
3/29/1999,8.2848,101.3799
3/30/1999,8.3049,101.4253
3/31/1999,8.3226,101.5169
4/1/1999,8.3687,101.4896
4/2/1999,8.3492,101.6978
4/5/1999,8.3338,101.7405
4/6/1999,8.3165,101.9021
4/7/1999,8.3786,101.8864
4/8/1999,8.3819,101.9538
4/9/1999,8.3495,101.797
4/12/1999,8.4257,101.6162
4/13/1999,8.343,101.6722
4/14/1999,8.3612,101.6527
4/15/1999,8.3577,101.7184
4/16/1999,8.271,101.1779
4/19/1999,8.2394,101.1517
4/20/1999,8.2394,101.0289
4/21/1999,8.202,100.814
4/22/1999,8.202,100.4104
4/23/1999,8.2404,100.667
4/26/1999,8.223,100.5617
4/27/1999,8.2419,100.3981
4/28/1999,8.2646,100.27
4/29/1999,8.2183,100.2336
4/30/1999,8.2125,100.3057
5/3/1999,8.2073,100.0742
5/4/1999,8.1877,100.1001
5/5/1999,8.2654,100.2473
5/6/1999,8.3697,100.0829
5/7/1999,8.3593,100.3187
5/10/1999,8.321,100.4164
5/11/1999,8.323,100.2072
5/12/1999,8.2498,100.4251
5/13/1999,8.2324,100.43
5/14/1999,8.2729,100.2278
5/17/1999,8.2846,100.0502
5/18/1999,8.2883,101.189
5/19/1999,8.2433,99.9148
5/20/1999,8.2498,100.1185
5/21/1999,8.1967,100.1807
5/24/1999,8.2083,100.2415
5/25/1999,8.2392,100.1922
5/26/1999,8.1688,100.1263
5/27/1999,8.1219,99.6494
5/28/1999,8.1248,99.6329
5/31/1999,8.1078,99.5282
6/1/1999,8.0924,99.6367
6/2/1999,8.048,99.9313
6/3/1999,8.0522,99.7991
6/4/1999,8.0018,99.5691
6/7/1999,8.005,99.713
6/8/1999,8.0561,99.583
6/9/1999,8.1194,99.6355
6/10/1999,8.1256,99.3216
6/11/1999,8.1243,99.3715
6/14/1999,8.0951,99.6374
6/15/1999,8.0626,99.7519
6/16/1999,8.0221,99.3694
6/17/1999,8.02,99.1326
6/18/1999,8.0564,99.2292
6/21/1999,8.0239,99.259
6/22/1999,8.0028,99.3716
6/23/1999,7.9907,99.4062
6/24/1999,8.0133,99.403
6/25/1999,8.1026,99.1109
6/28/1999,8.059,98.9811
6/29/1999,8.038,98.9615
6/30/1999,8.0116,99.0543
7/1/1999,7.9614,99.1176
7/2/1999,7.9507,99.1509
7/5/1999,7.9408,99.2487
7/6/1999,7.9323,99.3247
7/7/1999,7.9323,99.1016
7/8/1999,7.8998,99.0123
7/9/1999,7.9154,98.7711
7/12/1999,7.8592,98.66
7/13/1999,7.9013,98.7237
7/14/1999,7.9013,98.881
7/15/1999,7.9153,98.9967
7/16/1999,7.9194,98.793
7/19/1999,7.8727,98.8771
7/20/1999,8.0739,98.822
7/21/1999,8.1195,98.812
7/22/1999,8.1501,99.0085
7/23/1999,8.1467,99.1497
7/26/1999,8.3066,98.9735
7/27/1999,8.2482,98.981
7/28/1999,8.232,99.0054
7/29/1999,8.288,99.3197
7/30/1999,8.3019,99.3449
8/2/1999,8.2757,99.1751
8/3/1999,8.2655,99.2485
8/4/1999,8.3533,99.3166
8/5/1999,8.3762,99.3355
8/6/1999,8.3384,99.3727
8/9/1999,8.3096,99.1797
8/10/1999,8.3392,99.3899
8/11/1999,8.2797,99.29
8/12/1999,8.2591,99.3724
8/13/1999,8.2845,99.2611
8/16/1999,8.1919,99.3488
8/17/1999,8.1718,99.4115
8/18/1999,8.1685,99.071
8/19/1999,8.1659,99.2988
8/20/1999,8.1659,99.2238
8/23/1999,8.2354,99.2751
8/24/1999,8.1647,99.3143
8/25/1999,8.0998,99.2886
8/26/1999,8.112,99.0571
8/27/1999,8.1147,98.952
8/30/1999,8.1165,99.1341
8/31/1999,8.2109,99.0682
9/1/1999,8.2404,99.1523
9/2/1999,8.2793,99.4459
9/3/1999,8.2932,99.444
9/6/1999,8.2251,99.1581
9/7/1999,8.206,98.7793
9/8/1999,8.241,99.3499
9/9/1999,8.225,99.0729
9/10/1999,8.1698,99.1539
9/13/1999,8.0317,99.0784
9/14/1999,8.0461,99.193
9/15/1999,8.0536,99.1645
9/16/1999,8.0533,98.8995
9/17/1999,8.0706,99.101
9/20/1999,8.0802,99.2375
9/21/1999,8.0684,98.7738
9/22/1999,8.1632,98.6305
9/23/1999,8.1035,98.7607
9/24/1999,8.1338,99.0375
9/27/1999,8.0904,99.2263
9/28/1999,8.1454,99.2926
9/29/1999,8.2045,99.2166
9/30/1999,8.2833,99.1113
10/1/1999,8.3318,99.1547
10/4/1999,8.3318,99.1181
10/5/1999,8.302,99.3694
10/6/1999,8.3413,99.3785
10/7/1999,8.3324,99.3243
10/8/1999,8.2774,99.1851
10/11/1999,8.2559,99.2573
10/12/1999,8.2644,99.4416
10/13/1999,8.375,99.4684
10/14/1999,8.3599,99.6673
10/15/1999,8.4405,99.7623
10/18/1999,8.4416,100.0346
10/19/1999,8.4089,100.3493
10/20/1999,8.3738,100.4054
10/21/1999,8.3739,100.3774
10/22/1999,8.3593,100.0488
10/25/1999,8.3019,100.2643
10/26/1999,8.2658,100.1813
10/27/1999,8.2077,100.2295
10/28/1999,8.1828,100.1341
10/29/1999,8.1262,100.3627
11/1/1999,8.2083,100.2242
11/2/1999,8.172,100.4175
11/3/1999,8.152,100.399
11/4/1999,8.165,100.25
11/5/1999,8.0865,100.4151
11/8/1999,8.0886,100.5267
11/9/1999,8.1041,100.273
11/10/1999,8.0845,100.4439
11/11/1999,8.0911,100.3945
11/12/1999,8.0117,100.6109
11/15/1999,8.0065,100.8061
11/16/1999,8.0364,100.7159
11/17/1999,8.0924,100.5962
11/18/1999,8.0597,100.3071
11/19/1999,8.0091,100.52
11/22/1999,8.0106,100.4046
11/23/1999,8.0164,100.5464
11/24/1999,7.94,100.6043
11/25/1999,7.9226,100.3932
11/26/1999,7.8555,100.393
11/29/1999,7.8521,100.1346
11/30/1999,7.8474,100.1874
12/1/1999,7.8525,100.2191
12/2/1999,7.8256,99.9754
12/3/1999,7.7942,100.2364
12/6/1999,7.9058,100.3113
12/7/1999,7.9546,100.2626
12/8/1999,7.9602,100.5041
12/9/1999,7.9027,100.7477
12/10/1999,7.885,100.2064
12/13/1999,7.8709,100.1507
12/14/1999,7.8023,100.2159
12/15/1999,7.7914,100.1858
12/16/1999,7.8881,100.2195
12/17/1999,7.9128,99.9457
12/20/1999,7.839,100.3072
12/21/1999,7.8476,100.2184
12/22/1999,7.826,100.1158
12/23/1999,7.8418,100.1432
12/24/1999,7.8788,100.1163
12/27/1999,7.8713,100.3913
12/28/1999,7.8646,100.3477
12/29/1999,7.8348,100.2653
12/30/1999,7.8033,100.2549
1/3/2000,7.8624,100.2764
1/4/2000,8.0201,99.8841
1/5/2000,8.0629,100.1754
1/6/2000,8.0843,100.0804
1/7/2000,8.003,100.3797
1/10/2000,7.9471,100.6439
1/11/2000,7.9784,100.9217
1/12/2000,8.0128,100.9676
1/13/2000,7.9976,101.3864
1/14/2000,7.9547,101.46
1/17/2000,7.8637,101.6898
1/18/2000,7.8494,101.7781
1/19/2000,7.8633,101.6948
1/20/2000,7.8493,101.8901
1/21/2000,7.8552,102.0313
1/24/2000,7.8113,101.6989
1/25/2000,7.7894,101.4714
1/26/2000,7.798,101.5196
1/27/2000,7.7513,101.6071
1/28/2000,7.6607,101.6447
1/31/2000,7.6206,102.0853
2/1/2000,7.5531,102.0617
2/2/2000,7.5634,102.0638
2/3/2000,7.584,101.807
2/4/2000,7.6623,101.5572
2/7/2000,7.606,101.5323
2/8/2000,7.7062,101.6251
2/9/2000,7.7171,101.7203
2/10/2000,7.6782,101.282
2/11/2000,7.6271,100.9864
2/14/2000,7.6736,101.3383
2/15/2000,7.6077,101.3254
2/16/2000,7.6265,101.2386
2/17/2000,7.7237,100.9092
2/18/2000,7.6772,100.8036
2/21/2000,7.6758,100.3123
2/22/2000,7.7996,100.1268
2/23/2000,7.821,100.4793
2/24/2000,7.7145,100.6019
2/25/2000,7.6394,100.4987
2/28/2000,7.4942,100.3481
2/29/2000,7.559,100.4901
3/1/2000,7.5211,100.4373
3/2/2000,7.5697,100.2828
3/3/2000,7.517,100.4027
3/6/2000,7.5089,100.5432
3/7/2000,7.4673,100.6096
3/8/2000,7.4258,100.5306
3/9/2000,7.4843,100.8011
3/10/2000,7.4788,100.674
3/13/2000,7.5557,100.6679
3/14/2000,7.487,100.3211
3/15/2000,7.5088,100.3942
3/16/2000,7.5372,100.4927
3/17/2000,7.528,100.5215
3/20/2000,7.562,100.5004
3/21/2000,7.5536,100.4542
3/22/2000,7.4738,100.701
3/23/2000,7.4892,100.6458
3/24/2000,7.5651,100.6398
3/27/2000,7.5626,100.7022
3/28/2000,7.5112,100.9107
3/29/2000,7.4507,100.9474
3/30/2000,7.4356,100.9868
3/31/2000,7.4357,101.0208
4/3/2000,7.4337,101.3728
4/4/2000,7.4318,101.4561
4/5/2000,7.5251,101.1408
4/6/2000,7.4887,101.2074
4/7/2000,7.4544,101.0721
4/10/2000,7.4606,101.0035
4/11/2000,7.4738,101.0313
4/12/2000,7.4543,101.2646
4/13/2000,7.4316,101.3042
4/14/2000,7.4317,101.3794
4/17/2000,7.4673,101.5287
4/18/2000,7.3974,101.4937
4/19/2000,7.3823,101.5597
4/20/2000,7.3072,101.5536
4/25/2000,7.2451,101.5801
4/26/2000,7.1613,101.6053
4/27/2000,7.1413,101.4909
4/28/2000,7.0676,101.447
5/2/2000,7.0968,101.6905
5/3/2000,6.9519,101.4705
5/4/2000,6.9688,101.4275
5/5/2000,6.9939,101.5343
5/8/2000,6.963,101.445
5/9/2000,6.9785,101.5176
5/10/2000,7.0843,101.69
5/11/2000,7.0861,101.6957
5/12/2000,7.0468,101.5441
5/15/2000,7.1276,101.4803
5/16/2000,7.0696,101.4224
5/17/2000,6.9527,101.4923
5/18/2000,6.9658,101.5074
5/19/2000,6.909,101.6005
5/22/2000,7.0069,101.6298
5/23/2000,7.0961,101.3195
5/24/2000,7.0964,101.6534
5/25/2000,7.0177,101.7054
5/26/2000,7.1145,102.0088
5/29/2000,7.2214,101.9521
5/30/2000,7.2988,102.4198
5/31/2000,7.2422,102.3323
6/1/2000,7.2728,102.4173
6/2/2000,7.2912,102.0961
6/5/2000,7.3491,102.4691
6/6/2000,7.3836,102.692
6/7/2000,7.4536,102.5936
6/8/2000,7.543,102.7949
6/9/2000,7.4145,102.7324
6/12/2000,7.4232,102.1099
6/13/2000,7.4652,102.144
6/14/2000,7.5115,102.1657
6/15/2000,7.4227,101.9753
6/16/2000,7.4567,102.0787
6/19/2000,7.5147,102.3063
6/20/2000,7.436,102.2188
6/21/2000,7.3808,102.349
6/22/2000,7.3325,102.5319
6/23/2000,7.3334,102.3977
6/26/2000,7.2701,102.5312
6/27/2000,7.3283,102.5374
6/28/2000,7.3381,102.3724
6/29/2000,7.4113,102.3399
6/30/2000,7.4456,102.453
7/3/2000,7.4033,102.526
7/4/2000,7.4004,102.8363
7/5/2000,7.4417,102.8937
7/6/2000,7.4553,102.8557
7/7/2000,7.3983,103.0567
7/10/2000,7.4222,103.0215
7/11/2000,7.4256,103.1226
7/12/2000,7.4095,103.0386
7/13/2000,7.2903,103.2411
7/14/2000,7.2936,103.4035
7/17/2000,7.3058,103.2989
7/18/2000,7.2953,102.9569
7/19/2000,7.1799,103.1906
7/20/2000,7.1777,102.8424
7/21/2000,7.2933,102.6552
7/24/2000,7.2722,102.3604
7/25/2000,7.3368,102.4316
7/26/2000,7.3265,102.6524
7/27/2000,7.3215,102.7566
7/28/2000,7.2344,102.7889
7/31/2000,7.2155,102.5612
8/1/2000,7.2251,102.6743
8/2/2000,7.1301,102.761
8/3/2000,7.0503,102.824
8/4/2000,7.0459,102.9646
8/7/2000,7.0844,103.0459
8/8/2000,7.0536,103.2259
8/9/2000,6.9985,103.4247
8/10/2000,7.0489,103.4773
8/11/2000,7.1206,103.6415
8/14/2000,7.0297,103.7122
8/15/2000,7.1176,103.7459
8/16/2000,7.0819,103.3123
8/17/2000,7.117,103.1365
8/18/2000,7.1203,103.3026
8/21/2000,7.0405,103.2131
8/22/2000,6.9978,102.7437
8/23/2000,6.9553,102.8645
8/24/2000,7.027,102.8608
8/25/2000,7.0371,102.5911
8/28/2000,7.0261,102.7007
8/29/2000,6.9954,102.7809
8/30/2000,6.9594,102.9396
8/31/2000,6.949,103.1116
9/1/2000,6.9435,102.9487
9/4/2000,7.0211,102.6471
9/5/2000,6.9278,102.6623
9/6/2000,6.8799,102.8355
9/7/2000,6.7641,102.6262
9/8/2000,6.8118,102.4022
9/11/2000,6.702,102.3155
9/12/2000,6.7162,102.449
9/13/2000,6.7454,102.5616
9/14/2000,6.7934,102.5785
9/15/2000,6.7229,102.4315
9/18/2000,6.6486,102.1274
9/19/2000,6.6632,102.2386
9/20/2000,6.6008,102.3434
9/21/2000,6.6355,102.407
9/22/2000,6.9247,102.5849
9/25/2000,6.8424,102.5556
9/26/2000,6.8269,102.5509
9/27/2000,6.9102,102.5798
