Date,SEK,NEER
1/4/1999,9.4696,99.9064
1/5/1999,9.4025,99.0618
1/6/1999,9.305,99.1807
1/7/1999,9.18,98.5206
1/8/1999,9.165,98.8274
1/11/1999,9.0985,98.991
1/12/1999,9.0955,99.0548
1/13/1999,9.14,99.144
1/14/1999,9.135,98.8898
1/15/1999,9.157,98.7623
1/18/1999,9.093,98.5328
1/19/1999,9.0045,98.8121
1/20/1999,8.9645,98.6748
1/21/1999,8.943,98.725
1/22/1999,9.011,98.6575
1/25/1999,8.94,98.4498
1/26/1999,8.921,98.4651
1/27/1999,8.882,98.3069
1/28/1999,8.865,97.9483
1/29/1999,8.88,97.8402
2/1/1999,8.86,98.0474
2/2/1999,8.8775,98.5465
2/3/1999,8.915,98.519
2/4/1999,8.899,98.5406
2/5/1999,8.872,98.2436
2/8/1999,8.857,98.0056
2/9/1999,8.907,98.3688
2/10/1999,8.933,97.8438
2/11/1999,8.919,97.4944
2/12/1999,8.9305,97.899
2/15/1999,8.8815,97.9784
2/16/1999,8.853,97.9449
2/17/1999,8.907,97.6168
2/18/1999,8.9275,97.5076
2/19/1999,8.911,97.2806
2/22/1999,8.9075,97.4122
2/23/1999,8.9085,96.9944
2/24/1999,8.9115,97.5314
2/25/1999,8.974,97.5994
2/26/1999,9.0025,97.8542
3/1/1999,9.0005,97.7521
3/2/1999,8.985,98.095
3/3/1999,8.99,98.2927
3/4/1999,8.96,98.449
3/5/1999,8.9355,98.2742
3/8/1999,8.948,98.6758
3/9/1999,8.938,98.7577
3/10/1999,8.8925,99.4389
3/11/1999,8.831,99.6126
3/12/1999,8.8615,99.5877
3/15/1999,8.8785,99.5883
3/16/1999,8.969,99.7299
3/17/1999,8.978,99.544
3/18/1999,8.938,99.3888
3/19/1999,8.937,99.3581
3/22/1999,8.9325,99.5572
3/23/1999,8.932,99.544
3/24/1999,8.9695,99.7109
3/25/1999,9.007,99.6495
3/26/1999,8.95,99.5832
3/29/1999,8.955,99.1869
3/30/1999,8.9525,99.2069
3/31/1999,8.887,98.941
4/1/1999,8.889,98.698
4/2/1999,8.8811,99.1341
4/5/1999,8.8846,99.1899
4/6/1999,8.8705,100.0553
4/7/1999,8.929,99.8837
4/8/1999,8.964,99.7144
4/9/1999,8.944,99.9831
4/12/1999,9.02,99.9097
4/13/1999,8.9575,99.7151
4/14/1999,8.938,100.1835
4/15/1999,8.929,100.2674
4/16/1999,8.8825,100.3059
4/19/1999,8.883,100.404
4/20/1999,8.899,100.7122
4/21/1999,8.905,100.2882
4/22/1999,8.909,100.3461
4/23/1999,8.8945,100.1325
4/26/1999,8.8945,100.0345
4/27/1999,8.903,100.2112
4/28/1999,8.913,100.0377
4/29/1999,8.911,99.9205
4/30/1999,8.9075,100.1673
5/3/1999,8.9185,99.9723
5/4/1999,8.9485,99.8822
5/5/1999,8.9845,99.9972
5/6/1999,9.005,100.0075
5/7/1999,8.9575,100.2326
5/10/1999,8.9445,100.4135
5/11/1999,8.942,100.1863
5/12/1999,8.944,100.43
5/13/1999,8.9634,100.1567
5/14/1999,8.949,100.7032
5/17/1999,8.9775,100.725
5/18/1999,9.003,101.0123
5/19/1999,9.028,100.9046
5/20/1999,8.9965,101.5648
5/21/1999,8.962,101.7555
5/24/1999,8.9754,101.5847
5/25/1999,8.9895,100.8593
5/26/1999,8.987,100.8914
5/27/1999,8.978,100.4816
5/28/1999,8.995,100.2966
5/31/1999,8.968,100.6573
6/1/1999,8.9675,101.0105
6/2/1999,8.983,100.8278
6/3/1999,8.934,100.9414
6/4/1999,8.9115,100.7609
6/7/1999,8.8965,100.5967
6/8/1999,8.9035,100.7957
6/9/1999,8.9285,100.6221
6/10/1999,8.902,100.4077
6/11/1999,8.8785,100.365
6/14/1999,8.853,100.1515
6/15/1999,8.863,100.8705
6/16/1999,8.81,100.747
6/17/1999,8.7945,100.6334
6/18/1999,8.7485,100.7764
6/21/1999,8.7295,100.9766
6/22/1999,8.6655,100.614
6/23/1999,8.7165,100.5489
6/24/1999,8.7315,99.5502
6/25/1999,8.7572,99.7691
6/28/1999,8.7545,100.0059
6/29/1999,8.7485,99.9036
6/30/1999,8.747,100.4013
7/1/1999,8.7215,100.7471
7/2/1999,8.7005,100.6499
7/5/1999,8.7015,100.878
7/6/1999,8.7015,100.9252
7/7/1999,8.695,100.3922
7/8/1999,8.6905,100.4063
7/9/1999,8.7075,100.3686
7/12/1999,8.717,99.793
7/13/1999,8.7315,100.1352
7/14/1999,8.75,100.1514
7/15/1999,8.7775,100.2787
7/16/1999,8.737,100.2688
7/19/1999,8.7135,100.1748
7/20/1999,8.7175,100.3292
7/21/1999,8.764,100.1816
7/22/1999,8.7795,100.1318
7/23/1999,8.775,100.5077
7/26/1999,8.82,100.4982
7/27/1999,8.8055,100.3931
7/28/1999,8.814,100.5186
7/29/1999,8.788,100.2123
7/30/1999,8.7735,100.1027
8/2/1999,8.7575,99.825
8/3/1999,8.749,100.2044
8/4/1999,8.7555,99.5787
8/5/1999,8.777,99.3063
8/6/1999,8.796,99.2203
8/9/1999,8.782,99.8774
8/10/1999,8.811,99.841
8/11/1999,8.797,100.0946
8/12/1999,8.7735,99.8831
8/13/1999,8.7925,99.9056
8/16/1999,8.7675,99.4791
8/17/1999,8.737,99.2256
8/18/1999,8.742,99.5869
8/19/1999,8.7485,99.7156
8/20/1999,8.777,99.6198
8/23/1999,8.761,99.453
8/24/1999,8.7215,99.6652
8/25/1999,8.683,99.9798
8/26/1999,8.713,99.9515
8/27/1999,8.693,99.7336
8/30/1999,8.7155,99.7359
8/31/1999,8.691,99.6293
9/1/1999,8.701,99.9242
9/2/1999,8.699,99.9124
9/3/1999,8.7165,100.0169
9/6/1999,8.656,99.7035
9/7/1999,8.63,99.3388
9/8/1999,8.617,99.5157
9/9/1999,8.6125,99.5028
9/10/1999,8.6075,99.6797
9/13/1999,8.5815,99.6804
9/14/1999,8.596,99.7763
9/15/1999,8.6245,99.6908
9/16/1999,8.638,99.4462
9/17/1999,8.622,99.4399
9/20/1999,8.5785,99.488
9/21/1999,8.577,100.0487
9/22/1999,8.628,99.8098
9/23/1999,8.5935,99.689
9/24/1999,8.6215,99.3614
9/27/1999,8.6155,98.4407
9/28/1999,8.627,98.3304
9/29/1999,8.6755,99.2292
9/30/1999,8.7235,99.7533
10/1/1999,8.7425,100.3507
10/4/1999,8.757,100.1417
10/5/1999,8.6855,100.5226
10/6/1999,8.718,100.3216
10/7/1999,8.727,100.2302
10/8/1999,8.696,100.6178
10/11/1999,8.671,100.2864
10/12/1999,8.687,99.8739
10/13/1999,8.7225,99.3137
10/14/1999,8.745,99.4593
10/15/1999,8.779,99.7236
10/18/1999,8.8645,99.8805
10/19/1999,8.83,99.9918
10/20/1999,8.7945,99.7601
10/21/1999,8.805,99.766
10/22/1999,8.7405,100.2402
10/25/1999,8.6925,100.4492
10/26/1999,8.6815,100.2806
10/27/1999,8.638,100.2222
10/28/1999,8.635,99.6767
10/29/1999,8.66,99.9011
11/1/1999,8.6795,99.8309
11/2/1999,8.6705,99.6015
11/3/1999,8.6625,99.69
11/4/1999,8.7215,99.7254
11/5/1999,8.6725,100.3713
11/8/1999,8.6705,100.2812
11/9/1999,8.6595,100.2447
11/10/1999,8.6575,100.1236
11/11/1999,8.6475,100.345
11/12/1999,8.635,100.5624
11/15/1999,8.6165,100.8161
11/16/1999,8.643,100.7493
11/17/1999,8.669,100.7445
11/18/1999,8.625,100.9213
11/19/1999,8.602,101.2662
11/22/1999,8.613,101.8551
11/23/1999,8.5975,101.7734
11/24/1999,8.593,101.6425
11/25/1999,8.587,101.1407
11/26/1999,8.567,101.1268
11/29/1999,8.58,101.0052
11/30/1999,8.556,101.3153
12/1/1999,8.606,101.4344
12/2/1999,8.6185,101.5496
12/3/1999,8.608,101.6356
12/6/1999,8.6055,101.8257
12/7/1999,8.6175,101.3532
12/8/1999,8.573,101.224
12/9/1999,8.57,101.1986
12/10/1999,8.5775,100.9454
12/13/1999,8.571,101.0211
12/14/1999,8.587,101.2929
12/15/1999,8.6085,101.1739
12/16/1999,8.6125,100.9001
12/17/1999,8.596,101.1972
12/20/1999,8.588,101.067
12/21/1999,8.599,101.3937
12/22/1999,8.568,101.5714
12/23/1999,8.55,101.7344
12/24/1999,8.5754,101.3152
12/27/1999,8.57,101.1115
12/28/1999,8.575,101.1035
12/29/1999,8.564,100.9644
12/30/1999,8.5625,101.152
1/3/2000,8.552,100.9559
1/4/2000,8.6215,100.485
1/5/2000,8.6415,100.7111
1/6/2000,8.6445,100.604
1/7/2000,8.645,100.9053
1/10/2000,8.657,100.9911
1/11/2000,8.662,100.9274
1/12/2000,8.6725,99.7525
1/13/2000,8.6475,100.1314
1/14/2000,8.623,100.0235
1/17/2000,8.564,99.8221
1/18/2000,8.5705,100.0015
1/19/2000,8.5835,100.0568
1/20/2000,8.591,100.1677
1/21/2000,8.5865,100.6888
1/24/2000,8.559,100.6974
1/25/2000,8.5125,101.213
1/26/2000,8.5395,101.2854
1/27/2000,8.5355,101.5802
1/28/2000,8.524,101.8264
1/31/2000,8.6,101.3355
2/1/2000,8.586,101.7967
2/2/2000,8.518,102.3323
2/3/2000,8.4845,103.4907
2/4/2000,8.4715,102.7194
2/7/2000,8.463,102.3721
2/8/2000,8.475,102.5872
2/9/2000,8.4955,102.2665
2/10/2000,8.48,101.7379
2/11/2000,8.4425,101.6442
2/14/2000,8.485,100.5716
2/15/2000,8.494,100.3752
2/16/2000,8.547,100.4302
2/17/2000,8.577,100.5145
2/18/2000,8.5375,100.6361
2/21/2000,8.572,100.6585
2/22/2000,8.5855,100.335
2/23/2000,8.5935,100.1872
2/24/2000,8.557,100.0953
2/25/2000,8.5255,100.436
2/28/2000,8.417,100.6753
2/29/2000,8.432,100.6074
3/1/2000,8.425,100.6567
3/2/2000,8.4415,100.679
3/3/2000,8.47,100.2471
3/6/2000,8.4425,99.4907
3/7/2000,8.4345,99.427
3/8/2000,8.431,100.1621
3/9/2000,8.448,99.6434
3/10/2000,8.4415,100.412
3/13/2000,8.421,100.2579
3/14/2000,8.398,99.6842
3/15/2000,8.415,99.0468
3/16/2000,8.4325,98.6106
3/17/2000,8.417,98.9184
3/20/2000,8.4225,98.6046
3/21/2000,8.3925,98.2737
3/22/2000,8.364,98.4953
3/23/2000,8.3725,99.1724
3/24/2000,8.375,99.1949
3/27/2000,8.34,99.3468
3/28/2000,8.271,99.4341
3/29/2000,8.2455,99.4721
3/30/2000,8.25,99.6119
3/31/2000,8.2825,98.9096
4/3/2000,8.295,98.7504
4/4/2000,8.3005,99.1047
4/5/2000,8.329,98.4406
4/6/2000,8.3015,98.5942
4/7/2000,8.2728,98.6919
4/10/2000,8.277,99.0459
4/11/2000,8.268,98.9307
4/12/2000,8.2915,98.2652
4/13/2000,8.2895,97.8513
4/14/2000,8.2965,97.9171
4/17/2000,8.3295,98.0847
4/18/2000,8.297,98.5104
4/19/2000,8.263,98.4361
4/20/2000,8.2442,97.7447
4/25/2000,8.243,97.8773
4/26/2000,8.1825,98.0609
4/27/2000,8.188,97.3756
4/28/2000,8.14,97.3929
5/2/2000,8.1435,97.3191
5/3/2000,8.055,97.4911
5/4/2000,8.117,97.4756
5/5/2000,8.1465,96.958
5/8/2000,8.1415,97.0437
5/9/2000,8.1645,98.0272
5/10/2000,8.2055,97.2359
5/11/2000,8.23,96.9741
5/12/2000,8.2375,96.9422
5/15/2000,8.27,96.6132
5/16/2000,8.251,96.3123
5/17/2000,8.18,96.4996
5/18/2000,8.187,96.3036
5/19/2000,8.1585,95.8017
5/22/2000,8.302,96.1095
5/23/2000,8.3195,96.2116
5/24/2000,8.332,95.5109
5/25/2000,8.3075,95.2021
5/26/2000,8.354,95.3861
5/29/2000,8.404,95.7647
5/30/2000,8.412,95.4456
5/31/2000,8.3845,95.6765
6/1/2000,8.356,95.4196
6/2/2000,8.3615,95.2228
6/5/2000,8.328,95.0626
6/6/2000,8.339,95.1452
6/7/2000,8.3325,95.6
6/8/2000,8.357,95.2589
6/9/2000,8.3515,94.8447
6/12/2000,8.317,95.2876
6/13/2000,8.2895,95.6898
6/14/2000,8.2185,95.5125
6/15/2000,8.236,96.0826
6/16/2000,8.28,96.2141
6/19/2000,8.3065,95.6617
6/20/2000,8.249,95.1479
6/21/2000,8.254,95.1592
6/22/2000,8.2705,95.2295
6/23/2000,8.2765,95.5179
6/26/2000,8.284,95.0842
6/27/2000,8.3715,94.5145
6/28/2000,8.386,94.7625
6/29/2000,8.404,94.6161
6/30/2000,8.421,94.2606
7/3/2000,8.3885,94.2896
7/4/2000,8.3835,93.7778
7/5/2000,8.408,93.8938
7/6/2000,8.44,93.8525
7/7/2000,8.431,93.645
7/10/2000,8.446,94.1284
7/11/2000,8.421,94.6991
7/12/2000,8.392,94.6474
7/13/2000,8.3485,95.1751
7/14/2000,8.3485,96.3832
7/17/2000,8.3585,96.5094
7/18/2000,8.387,96.7836
7/19/2000,8.399,96.5607
7/20/2000,8.409,96.674
7/21/2000,8.388,97.2321
7/24/2000,8.422,96.5599
7/25/2000,8.388,96.6083
7/26/2000,8.394,97.1042
7/27/2000,8.4415,96.2782
7/28/2000,8.4585,95.4776
7/31/2000,8.495,96.1468
8/1/2000,8.474,96.1747
8/2/2000,8.4575,95.7123
8/3/2000,8.439,95.5301
8/4/2000,8.411,95.6632
8/7/2000,8.3725,95.8638
8/8/2000,8.3535,95.7625
8/9/2000,8.3125,95.4769
8/10/2000,8.3295,95.5356
8/11/2000,8.363,95.751
8/14/2000,8.3065,95.6155
8/15/2000,8.3455,95.0429
8/16/2000,8.3915,95.3557
8/17/2000,8.428,96.2184
8/18/2000,8.3955,96.6939
8/21/2000,8.412,95.5206
8/22/2000,8.383,95.3749
8/23/2000,8.356,95.5253
8/24/2000,8.364,95.8447
8/25/2000,8.38,95.0078
8/28/2000,8.428,95.1288
8/29/2000,8.4545,95.2464
8/30/2000,8.4355,94.7919
8/31/2000,8.416,94.9736
9/1/2000,8.3795,95.3007
9/4/2000,8.395,95.4997
9/5/2000,8.3775,95.8818
9/6/2000,8.411,95.6178
9/7/2000,8.35,95.3988
9/8/2000,8.3655,95.2809
9/11/2000,8.378,95.1157
9/12/2000,8.388,95.2558
9/13/2000,8.417,95.2135
9/14/2000,8.4145,94.9975
9/15/2000,8.3915,94.8338
9/18/2000,8.393,94.2839
9/19/2000,8.378,93.422
9/20/2000,8.3725,93.2572
9/21/2000,8.384,93.8976
9/22/2000,8.428,93.8078
9/25/2000,8.453,93.7252
9/26/2000,8.4693,93.2831
9/27/2000,8.509,93.0049
9/28/2000,8.5245,93.6641
9/29/2000,8.5265,93.7579
10/2/2000,8.527,93.8799
10/3/2000,8.535,94.044
10/4/2000,8.5723,94.4086
10/5/2000,8.565,93.9268
10/6/2000,8.5283,94.0968
10/9/2000,8.5545,94.1356
10/10/2000,8.5925,94.1801
10/11/2000,8.6185,93.9707
10/12/2000,8.573,93.4517
10/13/2000,8.5303,92.6261
10/16/2000,8.525,92.5044
10/17/2000,8.5045,92.5227
10/18/2000,8.535,92.1851
10/19/2000,8.505,92.4332
10/20/2000,8.535,92.4445
10/23/2000,8.4904,91.9358
10/24/2000,8.4507,91.1175
10/25/2000,8.4602,91.7059
10/26/2000,8.4888,92.157
10/27/2000,8.4735,92.3639
10/30/2000,8.4898,91.8052
10/31/2000,8.4843,91.2477
11/1/2000,8.474,91.679
11/2/2000,8.521,91.6893
11/3/2000,8.5408,91.85
11/6/2000,8.5668,92.0403
11/7/2000,8.595,92.2619
11/8/2000,8.5845,92.4497
11/9/2000,8.57,93.1499
11/10/2000,8.5978,93.1176
11/13/2000,8.6168,93.2682
11/14/2000,8.6548,93.3338
11/15/2000,8.6443,92.5502
11/16/2000,8.65,92.6451
11/17/2000,8.67,92.9717
11/20/2000,8.6485,92.9569
11/21/2000,8.698,92.6449
11/22/2000,8.67,92.2144
11/23/2000,8.6545,92.1482
11/24/2000,8.6883,92.4934
11/27/2000,8.6914,92.9048
11/28/2000,8.7012,92.3102
11/29/2000,8.683,92.0955
11/30/2000,8.715,92.294
12/1/2000,8.6825,92.1837
12/4/2000,8.63,92.3421
12/5/2000,8.5805,92.176
12/6/2000,8.566,91.981
12/7/2000,8.6275,92.5797
12/8/2000,8.621,93.2571
12/11/2000,8.5513,92.8533
12/12/2000,8.5003,93.0334
12/13/2000,8.5538,92.5277
12/14/2000,8.575,92.7275
12/15/2000,8.582,92.749
12/18/2000,8.641,92.7407
12/19/2000,8.698,91.4891
12/20/2000,8.7025,91.8954
12/21/2000,8.7275,91.4697
12/22/2000,8.8089,91.5039
12/27/2000,8.86,91.0805
12/28/2000,8.8428,90.292
12/29/2000,8.8313,89.8283
1/2/2001,8.888,89.3468
1/3/2001,8.9467,89.1708
1/4/2001,8.9153,89.7029
1/5/2001,8.932,88.5819
1/8/2001,8.9286,88.5547
1/9/2001,8.95,88.68
1/10/2001,8.9233,89.6109
1/11/2001,8.8875,89.3813
1/12/2001,8.857,90.8769
1/15/2001,8.8695,91.2355
1/16/2001,8.9295,91.4734
1/17/2001,8.932,90.8668
1/18/2001,8.927,90.6624
1/19/2001,8.887,90.4481
1/22/2001,8.9325,90.8151
1/23/2001,8.959,90.1306
1/24/2001,8.91,89.939
1/25/2001,8.9,89.9818
1/26/2001,8.9068,89.6759
1/29/2001,8.86,89.454
1/30/2001,8.8408,89.4153
1/31/2001,8.8395,89.1493
2/1/2001,8.8968,89.0399
2/2/2001,8.914,89.5107
2/5/2001,8.9363,89.6232
2/6/2001,8.9165,89.8233
2/7/2001,8.9125,90.0909
2/8/2001,8.8795,90.5595
2/9/2001,8.9115,90.3052
2/12/2001,8.949,90.454
2/13/2001,8.993,90.5238
2/14/2001,9.0355,90.5687
2/15/2001,9.018,89.8959
2/16/2001,8.9615,89.8465
2/19/2001,8.993,89.8121
2/20/2001,8.9645,90.1462
2/21/2001,9.005,90.3183
2/22/2001,9.0528,90.5433
2/23/2001,9.0818,90.3445
2/26/2001,9.023,90.3007
2/27/2001,9.036,90.9453
2/28/2001,9.0588,91.5361
3/1/2001,9.0477,91.6541
3/2/2001,9.041,91.2829
3/5/2001,9.0663,91.5818
3/6/2001,9.0347,91.7495
3/7/2001,9.054,91.9995
3/8/2001,9.0513,91.9664
3/9/2001,9.086,91.9333
3/12/2001,9.1128,91.9917
3/13/2001,9.176,91.2717
3/14/2001,9.1797,90.4403
3/15/2001,9.147,90.2414
3/16/2001,9.145,90.1879
3/19/2001,9.1373,90.2795
3/20/2001,9.144,90.6145
3/21/2001,9.1875,90.565
3/22/2001,9.2393,90.5459
3/23/2001,9.1833,90.1692
3/26/2001,9.138,89.6651
3/27/2001,9.121,89.2261
3/28/2001,9.1378,88.3792
3/29/2001,9.1935,88.3956
3/30/2001,9.157,88.8895
4/2/2001,9.147,88.8853
4/3/2001,9.169,88.7955
4/4/2001,9.227,88.4987
4/5/2001,9.191,88.4645
4/6/2001,9.1405,88.9673
4/9/2001,9.0969,88.1697
4/10/2001,9.069,87.4093
4/11/2001,9.0125,85.5905
4/12/2001,9.001,85.9154
4/17/2001,9.055,86.7237
4/18/2001,9.0455,86.1125
4/19/2001,9.022,86.5343
4/20/2001,9.095,87.5495
4/23/2001,9.1345,87.4824
4/24/2001,9.166,87.366
4/25/2001,9.166,87.8411
4/26/2001,9.1572,87.9093
4/27/2001,9.1195,87.6899
4/30/2001,9.1135,88.3127
5/2/2001,9.1478,88.3898
5/3/2001,9.118,88.9021
5/4/2001,9.1353,89.2127
5/7/2001,9.1089,89.5717
5/8/2001,9.1069,89.7796
5/9/2001,9.116,89.4071
5/10/2001,9.0725,89.5857
5/11/2001,8.9695,89.1718
5/14/2001,9.0025,88.8735
5/15/2001,8.9995,89.0972
5/16/2001,9.0712,89.4655
5/17/2001,9.0317,89.6569
5/18/2001,9.012,89.509
5/21/2001,8.98,88.7073
5/22/2001,8.9725,88.3714
5/23/2001,9.0515,89.0833
5/24/2001,9.0195,88.9603
5/25/2001,9.0525,89.1399
5/28/2001,9.0595,89.3799
5/29/2001,9.035,90.0023
5/30/2001,9.08,89.4627
5/31/2001,9.125,89.8048
6/1/2001,9.1725,89.9051
6/4/2001,9.24,90.0447
6/5/2001,9.2412,89.7689
6/6/2001,9.2275,89.7031
6/7/2001,9.3182,89.8148
6/8/2001,9.3229,89.2682
6/11/2001,9.311,89.8279
6/12/2001,9.32,89.8614
6/13/2001,9.2605,89.9764
6/14/2001,9.2511,89.4609
6/15/2001,9.16,89.0796
6/18/2001,9.1,88.9577
6/19/2001,9.0719,88.3346
6/20/2001,9.1139,89.1313
6/21/2001,9.1475,89.4954
6/22/2001,9.151,90.1964
6/25/2001,9.1495,90.3063
6/26/2001,9.2192,90.2309
6/27/2001,9.24,90.1691
6/28/2001,9.1925,90.0706
6/29/2001,9.2125,90.4401
7/2/2001,9.2326,89.6759
7/3/2001,9.2416,89.5864
7/4/2001,9.2032,89.5678
7/5/2001,9.222,89.1169
7/6/2001,9.2575,89.0919
7/9/2001,9.3005,89.046
7/10/2001,9.2882,88.5358
7/11/2001,9.3164,89.2429
7/12/2001,9.262,90.5028
7/13/2001,9.232,91.7289
7/16/2001,9.2107,92.1662
7/17/2001,9.2152,91.7649
7/18/2001,9.2314,91.8292
7/19/2001,9.2565,91.6307
7/20/2001,9.2631,91.584
7/23/2001,9.2907,92.2217
7/24/2001,9.3118,92.5918
7/25/2001,9.3472,92.0007
7/26/2001,9.3009,91.721
7/27/2001,9.2825,91.5207
7/30/2001,9.256,90.9161
7/31/2001,9.2785,91.2379
8/1/2001,9.3092,91.43
8/2/2001,9.229,91.0952
8/3/2001,9.1721,91.2513
8/6/2001,9.1637,90.7156
8/7/2001,9.1885,90.564
8/8/2001,9.1509,90.6865
8/9/2001,9.1734,90.9447
8/10/2001,9.1795,91.3089
8/13/2001,9.2049,91.1299
8/14/2001,9.211,91.1248
8/15/2001,9.2593,91.0137
8/16/2001,9.2581,91.0375
8/17/2001,9.335,91.2084
8/20/2001,9.4235,91.3981
8/21/2001,9.431,91.2784
8/22/2001,9.4707,91.4658
8/23/2001,9.424,91.9416
8/24/2001,9.3873,91.8984
8/27/2001,9.3829,92.2641
8/28/2001,9.366,92.5493
8/29/2001,9.425,92.352
8/30/2001,9.4669,92.4828
