Date,SGD,NEER
4/5/2002,1.6131,100.5201
4/8/2002,1.6123,100.6199
4/9/2002,1.6099,100.466
4/10/2002,1.6131,100.2051
4/11/2002,1.615,99.7427
4/12/2002,1.6186,100.2582
4/15/2002,1.6154,100.2175
4/16/2002,1.6158,100.3509
4/17/2002,1.6237,100.4075
4/18/2002,1.6229,100.6997
4/19/2002,1.6198,100.6528
4/22/2002,1.613,100.5245
4/23/2002,1.614,100.5432
4/24/2002,1.6155,100.7366
4/25/2002,1.6249,100.6285
4/26/2002,1.6223,100.7835
4/29/2002,1.6339,100.6004
4/30/2002,1.6318,100.7801
5/2/2002,1.6363,100.9881
5/3/2002,1.6389,100.888
5/6/2002,1.6484,101.0397
5/7/2002,1.6503,101.1451
5/8/2002,1.6437,101.1367
5/9/2002,1.6414,100.8973
5/10/2002,1.6467,101.1424
5/13/2002,1.6455,101.0877
5/14/2002,1.636,100.8719
5/15/2002,1.6321,100.9457
5/16/2002,1.6439,100.7816
5/17/2002,1.6431,100.9087
5/20/2002,1.6495,100.8865
5/21/2002,1.651,100.6087
5/22/2002,1.6605,100.6192
5/23/2002,1.6614,100.5894
5/24/2002,1.6546,100.6672
5/27/2002,1.6524,100.9777
5/28/2002,1.66,100.9484
5/29/2002,1.6694,100.9827
5/30/2002,1.6725,100.7696
5/31/2002,1.6758,100.3242
6/3/2002,1.6642,100.2418
6/4/2002,1.6831,100.4813
6/5/2002,1.6821,100.4778
6/6/2002,1.6885,100.2774
6/7/2002,1.6949,100.1901
6/10/2002,1.696,100.3228
6/11/2002,1.6868,100.1812
6/12/2002,1.6898,99.9871
6/13/2002,1.68,99.8943
6/14/2002,1.694,100.2241
6/17/2002,1.6867,99.763
6/18/2002,1.6999,99.5547
6/19/2002,1.7076,99.7725
6/20/2002,1.7065,99.6195
6/21/2002,1.7088,99.9406
6/24/2002,1.7271,99.698
6/25/2002,1.7203,99.9516
6/26/2002,1.7466,99.9638
6/27/2002,1.7363,99.4685
6/28/2002,1.7586,99.5897
7/1/2002,1.7509,99.1532
7/2/2002,1.7444,99.1187
7/3/2002,1.7322,99.8326
7/4/2002,1.7308,100.5479
7/5/2002,1.7228,100.2022
7/8/2002,1.7327,100.5813
7/9/2002,1.7446,100.3476
7/10/2002,1.7333,100.5677
7/11/2002,1.724,100.5109
7/12/2002,1.7259,100.6717
7/15/2002,1.7432,100.4922
7/16/2002,1.7568,100.6579
7/17/2002,1.7512,100.6733
7/18/2002,1.7532,100.6069
7/19/2002,1.757,100.4027
7/22/2002,1.7488,100.5468
7/23/2002,1.729,100.6537
7/24/2002,1.731,100.6471
7/25/2002,1.7469,99.9827
7/26/2002,1.7587,99.7755
7/29/2002,1.7324,99.6348
7/30/2002,1.7341,99.5437
7/31/2002,1.7254,99.6036
8/1/2002,1.7216,99.9207
8/2/2002,1.7297,99.9292
8/5/2002,1.727,99.9072
8/6/2002,1.7172,99.8122
8/7/2002,1.7168,99.9165
8/8/2002,1.7125,99.9962
8/9/2002,1.7188,99.9618
8/12/2002,1.7191,100.1585
8/13/2002,1.7243,100.3009
8/14/2002,1.72,100.3785
8/15/2002,1.7085,100.6109
8/16/2002,1.7161,100.3978
8/19/2002,1.7142,100.6155
8/20/2002,1.7124,100.4629
8/21/2002,1.7083,100.302
8/22/2002,1.7142,100.2425
8/23/2002,1.7042,100.2163
8/26/2002,1.7054,100.0503
8/27/2002,1.7123,100.1858
8/28/2002,1.7176,100.467
8/29/2002,1.722,100.3491
8/30/2002,1.7195,100.5441
9/2/2002,1.7181,100.3063
9/3/2002,1.7316,100.1883
9/4/2002,1.737,100.4323
9/5/2002,1.7406,100.348
9/6/2002,1.734,100.3514
9/9/2002,1.7151,100.5202
9/10/2002,1.7114,100.4564
9/11/2002,1.7118,100.2829
9/12/2002,1.7167,100.2474
9/13/2002,1.7322,99.945
9/16/2002,1.7245,99.8498
9/17/2002,1.7189,99.9156
9/18/2002,1.7248,99.8555
9/19/2002,1.7365,99.8777
9/20/2002,1.7419,99.9624
9/23/2002,1.7457,99.8455
9/24/2002,1.748,99.8287
9/25/2002,1.7431,99.6562
9/26/2002,1.7476,99.6733
9/27/2002,1.739,99.7973
9/30/2002,1.7542,99.6917
10/1/2002,1.7614,99.3375
10/2/2002,1.7556,99.5626
10/3/2002,1.7654,99.4729
10/4/2002,1.7563,99.4468
10/7/2002,1.7578,99.3849
10/8/2002,1.7532,99.2186
10/9/2002,1.7555,99.2653
10/10/2002,1.7713,99.1285
10/11/2002,1.769,99.1927
10/14/2002,1.7783,98.9477
10/15/2002,1.773,99.151
10/16/2002,1.7584,99.157
10/17/2002,1.7373,99.0389
10/18/2002,1.7426,98.7973
10/21/2002,1.7359,98.9522
10/22/2002,1.7445,98.8647
10/23/2002,1.737,98.2889
10/24/2002,1.7339,98.7271
10/25/2002,1.7336,98.8067
10/28/2002,1.7362,98.6376
10/29/2002,1.7387,98.5479
10/30/2002,1.738,98.6673
10/31/2002,1.7435,98.7421
11/1/2002,1.7592,98.6076
11/4/2002,1.7543,98.6935
11/5/2002,1.76,98.6827
11/6/2002,1.7541,99.0707
11/7/2002,1.7697,99.0517
11/8/2002,1.7808,99.0764
11/11/2002,1.7822,99.0062
11/12/2002,1.7791,99.0382
11/13/2002,1.7771,98.9822
11/14/2002,1.7743,98.7613
11/15/2002,1.7685,98.7541
11/18/2002,1.7753,98.6531
11/19/2002,1.7848,98.52
11/20/2002,1.7738,98.5798
11/21/2002,1.7733,98.4387
11/22/2002,1.773,98.0563
11/25/2002,1.7568,98.4395
11/26/2002,1.7504,98.3554
11/27/2002,1.7496,98.1716
11/28/2002,1.7503,98.2668
11/29/2002,1.7527,98.4145
12/2/2002,1.7484,98.4835
12/3/2002,1.7642,98.6288
12/4/2002,1.7735,98.6134
12/5/2002,1.7737,98.3987
12/6/2002,1.7752,98.1902
12/9/2002,1.781,98.0805
12/10/2002,1.784,98.0261
12/11/2002,1.7736,97.8227
12/12/2002,1.7845,97.3673
12/13/2002,1.7865,97.6917
12/16/2002,1.7873,97.7324
12/17/2002,1.7989,97.7767
12/18/2002,1.7888,97.877
12/19/2002,1.7918,97.5915
12/20/2002,1.7897,97.3563
12/23/2002,1.7886,97.3789
12/24/2002,1.7922,97.4512
12/27/2002,1.8049,97.4002
12/30/2002,1.8093,97.234
12/31/2002,1.8199,97.2608
1/2/2003,1.8188,97.3414
1/3/2003,1.8132,97.085
1/6/2003,1.821,96.9731
1/7/2003,1.8155,96.7984
1/8/2003,1.8102,96.6099
1/9/2003,1.8244,96.8273
1/10/2003,1.826,96.8987
1/13/2003,1.8333,96.5035
1/14/2003,1.833,96.4696
1/15/2003,1.825,96.868
1/16/2003,1.8303,97.429
1/17/2003,1.8467,97.1401
1/20/2003,1.8454,97.2609
1/21/2003,1.8494,97.1528
1/22/2003,1.856,97.138
1/23/2003,1.8616,97.4402
1/24/2003,1.8671,97.5195
1/27/2003,1.8762,98.1773
1/28/2003,1.8741,97.6292
1/29/2003,1.8783,97.4285
1/30/2003,1.8704,97.3159
1/31/2003,1.8766,97.3619
2/3/2003,1.8699,97.6762
2/4/2003,1.8823,97.352
2/5/2003,1.8959,97.4321
2/6/2003,1.8823,97.2331
2/7/2003,1.8826,97.2117
2/10/2003,1.8981,97.1389
2/11/2003,1.8813,97.2979
2/12/2003,1.8814,97.7591
2/13/2003,1.8888,97.732
2/14/2003,1.8929,97.7471
2/17/2003,1.881,97.6298
2/18/2003,1.8741,97.4723
2/19/2003,1.8779,97.4605
2/20/2003,1.8798,97.1686
2/21/2003,1.89,96.8266
2/24/2003,1.8645,96.7108
2/25/2003,1.8681,96.942
2/26/2003,1.8661,96.9642
2/27/2003,1.8744,97.0671
2/28/2003,1.8741,97.1185
3/3/2003,1.8761,97.3325
3/4/2003,1.8949,97.1417
3/5/2003,1.9007,97.0709
3/6/2003,1.9032,96.9237
3/7/2003,1.9136,96.8986
3/10/2003,1.9155,96.602
3/11/2003,1.923,96.7462
3/12/2003,1.9269,96.3865
3/13/2003,1.902,96.3073
3/14/2003,1.8926,96.4231
3/17/2003,1.8975,96.4039
3/18/2003,1.8737,96.5937
3/19/2003,1.8697,96.548
3/20/2003,1.8734,96.5508
3/21/2003,1.8699,96.8029
3/24/2003,1.8778,96.8154
3/25/2003,1.8867,96.6476
3/26/2003,1.8876,96.6479
3/27/2003,1.8961,96.5681
3/28/2003,1.9011,96.8504
3/31/2003,1.9211,96.8155
4/1/2003,1.9288,96.8401
4/2/2003,1.9164,96.8901
4/3/2003,1.901,96.8313
4/4/2003,1.9044,96.7528
4/7/2003,1.8873,97.0396
4/8/2003,1.8998,96.9297
4/9/2003,1.9145,96.8533
4/10/2003,1.9188,96.7393
4/11/2003,1.9101,96.7721
4/14/2003,1.9124,96.9131
4/15/2003,1.9199,97.1418
4/16/2003,1.9254,96.8208
4/17/2003,1.9309,96.6603
4/22/2003,1.9459,96.5379
4/23/2003,1.9457,96.9196
4/24/2003,1.9567,96.9033
4/25/2003,1.9611,96.8835
4/28/2003,1.9589,96.8797
4/29/2003,1.9487,97.0973
4/30/2003,1.9764,97.2205
5/2/2003,1.9874,97.3868
5/5/2003,1.9775,97.5422
5/6/2003,1.9781,97.7577
5/7/2003,1.9905,97.6883
5/8/2003,1.986,98.6059
5/9/2003,1.9978,98.2517
5/12/2003,2.0105,98.0945
5/13/2003,1.9955,97.7848
5/14/2003,1.9911,97.8745
5/15/2003,1.9685,97.7576
5/16/2003,1.9847,97.4568
5/19/2003,2.0102,97.3943
5/20/2003,2.0137,97.4556
5/21/2003,2.0175,97.4828
5/22/2003,2.015,97.5758
5/23/2003,2.0313,97.3221
5/26/2003,2.0346,97.0279
5/27/2003,2.048,96.7547
5/28/2003,2.0337,97.1274
5/29/2003,2.0401,96.8896
5/30/2003,2.0446,97.0242
6/2/2003,2.0163,96.711
6/3/2003,2.0232,96.816
6/4/2003,2.0171,96.85
6/5/2003,2.0286,96.5309
6/6/2003,2.035,96.46
6/9/2003,2.0254,96.6448
6/10/2003,2.0273,96.2391
6/11/2003,2.0389,96.2046
6/12/2003,2.0386,96.1329
6/13/2003,2.0364,96.241
6/16/2003,2.0474,96.3554
6/17/2003,2.039,95.8698
6/18/2003,2.0267,95.916
6/19/2003,2.0195,95.9407
6/20/2003,2.0204,95.9212
6/23/2003,2.0064,96.1019
6/24/2003,2.0122,95.8028
6/25/2003,2.0084,95.6038
6/26/2003,2.004,95.597
6/27/2003,2.0038,95.3533
6/30/2003,2.0149,95.6148
7/1/2003,2.029,94.9675
7/2/2003,2.0224,95.1164
7/3/2003,2.0096,95.2078
7/4/2003,2.0046,95.228
7/7/2003,1.9926,94.9632
7/8/2003,1.9892,94.9723
7/9/2003,1.9884,95.1312
7/10/2003,1.9863,94.6284
7/11/2003,1.9853,94.6709
7/14/2003,1.983,94.5794
7/15/2003,1.9871,94.5133
7/16/2003,1.9626,94.7997
7/17/2003,1.9764,94.8711
7/18/2003,1.9751,95.0567
7/21/2003,1.9827,95.2192
7/22/2003,1.9936,95.3345
7/23/2003,2.0021,95.4224
7/24/2003,2.0038,95.3933
7/25/2003,2.0067,95.6102
7/28/2003,2.0108,95.4251
7/29/2003,2.0107,95.5424
7/30/2003,2.0058,95.3494
7/31/2003,1.9901,95.4581
8/1/2003,1.9682,95.5499
8/4/2003,1.9925,95.4415
8/5/2003,2.0002,95.6073
8/6/2003,2.0089,95.713
8/7/2003,1.9952,95.6402
8/8/2003,1.9879,95.4945
8/11/2003,1.9824,95.5538
8/12/2003,1.9846,95.9352
8/13/2003,1.9776,95.6405
8/14/2003,1.9754,95.3702
8/15/2003,1.9682,95.3176
8/18/2003,1.9593,95.2213
8/19/2003,1.9392,95.3475
8/20/2003,1.9409,95.2407
8/21/2003,1.908,95.2067
8/22/2003,1.9001,95.2171
8/25/2003,1.9008,95.0476
8/26/2003,1.8982,94.814
8/27/2003,1.9109,94.9573
8/28/2003,1.901,95.1162
8/29/2003,1.9162,95.022
9/1/2003,1.9216,95.1959
9/2/2003,1.9078,95.1144
9/3/2003,1.896,94.9188
9/4/2003,1.9,94.8807
9/5/2003,1.9183,94.9219
9/8/2003,1.9438,94.8602
9/9/2003,1.9555,94.9275
9/10/2003,1.9543,94.9011
9/11/2003,1.9657,94.8679
9/12/2003,1.957,94.9074
9/15/2003,1.9793,94.8081
9/16/2003,1.9669,94.7273
9/17/2003,1.9632,94.5289
9/18/2003,1.975,94.3762
9/19/2003,1.9767,94.525
9/22/2003,1.9794,94.6844
9/23/2003,1.9852,94.635
9/24/2003,1.9856,94.5138
9/25/2003,1.9909,94.5591
9/26/2003,1.9895,94.5372
9/29/2003,1.9764,94.7033
9/30/2003,2.0125,94.6994
10/1/2003,2.017,94.6934
10/2/2003,2.0176,94.3893
10/3/2003,2.0154,94.6678
10/6/2003,2.0001,94.6757
10/7/2003,2.0279,94.5855
10/8/2003,2.0318,94.7928
10/9/2003,2.0301,94.6377
10/10/2003,2.0326,94.853
10/13/2003,2.0142,94.6967
10/14/2003,2.029,94.9126
10/15/2003,2.0281,94.9953
10/16/2003,2.0205,94.7788
10/17/2003,2.0156,94.8205
10/20/2003,2.0293,94.808
10/21/2003,2.0293,94.9477
10/22/2003,2.0317,95.0043
10/23/2003,2.0551,95.4149
10/24/2003,2.0528,95.5589
10/27/2003,2.0457,95.31
10/28/2003,2.0381,95.1688
10/29/2003,2.0298,95.2717
10/30/2003,2.0353,95.0557
10/31/2003,2.0214,95.1053
11/3/2003,2.0185,95.1006
11/4/2003,2.0017,95.2246
11/5/2003,1.9968,95.173
11/6/2003,1.9956,95.0346
11/7/2003,1.989,95.1462
11/10/2003,1.9934,95.0528
11/11/2003,1.9937,95.2623
11/12/2003,2.0113,95.1242
11/13/2003,2.0168,95.0728
11/14/2003,2.025,95.3717
11/17/2003,2.0358,95.1268
11/18/2003,2.0285,95.1958
11/19/2003,2.0431,95.2327
11/20/2003,2.0453,95.4478
11/21/2003,2.0469,95.2228
11/24/2003,2.0384,95.1722
11/25/2003,2.027,95.3193
11/26/2003,2.0395,95.4153
11/27/2003,2.0528,95.3877
11/28/2003,2.0662,95.5162
12/1/2003,2.0705,95.7236
12/2/2003,2.062,95.4572
12/3/2003,2.0768,95.4814
12/4/2003,2.0728,95.6308
12/5/2003,2.0743,95.7289
12/8/2003,2.0906,95.6822
12/9/2003,2.0993,95.6917
12/10/2003,2.0973,95.7618
12/11/2003,2.0879,95.9284
12/12/2003,2.0964,96.046
12/15/2003,2.0905,95.8875
12/16/2003,2.1054,95.8921
12/17/2003,2.1096,96.3756
12/18/2003,2.1186,96.1881
12/19/2003,2.1203,96.3219
12/22/2003,2.1236,96.3353
12/23/2003,2.1171,97.4775
12/24/2003,2.1185,97.3533
12/29/2003,2.1289,97.2144
12/30/2003,2.1278,97.0515
12/31/2003,2.145,96.901
1/2/2004,2.1427,97.1573
1/5/2004,2.1513,96.9349
1/6/2004,2.1657,96.5408
1/7/2004,2.1527,96.6245
1/8/2004,2.1423,96.4362
1/9/2004,2.1586,96.397
1/12/2004,2.1698,96.4755
1/13/2004,2.1587,96.578
1/14/2004,2.1514,96.1667
1/15/2004,2.1422,96.3827
1/16/2004,2.1243,96.2228
1/19/2004,2.114,96.6454
1/20/2004,2.1417,96.6176
1/21/2004,2.1428,96.8042
1/22/2004,2.1529,95.8461
1/23/2004,2.1512,96.1379
1/26/2004,2.1318,96.3798
1/27/2004,2.1271,96.051
1/28/2004,2.1269,96.1435
1/29/2004,2.1193,95.3889
1/30/2004,2.1046,95.7558
2/2/2004,2.1108,95.9966
2/3/2004,2.1302,96.0565
2/4/2004,2.1215,95.6649
