Date,GBP,NEER
9/30/2008,0.7903,78.35
10/1/2008,0.7919,79.2767
10/2/2008,0.7872,77.8749
10/3/2008,0.78355,75.2588
10/6/2008,0.7728,74.5309
10/7/2008,0.77725,74.1985
10/8/2008,0.7809,74.3445
10/9/2008,0.7895,74.5681
10/10/2008,0.798,75.2656
10/13/2008,0.7854,76.0529
10/14/2008,0.78105,76.6167
10/15/2008,0.77615,77.7903
10/16/2008,0.78265,77.2322
10/17/2008,0.7751,77.5198
10/20/2008,0.77165,78.5409
10/21/2008,0.777,79.6029
10/22/2008,0.78815,80.2269
10/23/2008,0.7917,80.5409
10/24/2008,0.8061,79.898
10/27/2008,0.8063,77.9522
10/28/2008,0.7979,77.5117
10/29/2008,0.7958,79.1704
10/30/2008,0.7907,78.3147
10/31/2008,0.7869,78.9949
11/3/2008,0.7969,78.9462
11/4/2008,0.8075,79.3033
11/5/2008,0.8065,79.3436
11/6/2008,0.805,79.9695
11/7/2008,0.80845,79.8518
11/10/2008,0.8165,79.1474
11/11/2008,0.8147,78.9298
11/12/2008,0.8231,78.545
11/13/2008,0.8442,78.5643
11/14/2008,0.8598,78.3396
11/17/2008,0.84825,78.7136
11/18/2008,0.8421,78.7216
11/19/2008,0.8398,78.9216
11/20/2008,0.8421,76.9369
11/21/2008,0.841,76.26
11/24/2008,0.8517,75.9044
11/25/2008,0.85375,75.5321
11/26/2008,0.8456,76.4372
11/27/2008,0.8358,76.7234
11/28/2008,0.8299,76.0776
12/1/2008,0.84155,75.4283
12/2/2008,0.84695,76.137
12/3/2008,0.85475,76.067
12/4/2008,0.8626,76.9499
12/5/2008,0.8666,77.5801
12/8/2008,0.8651,77.2413
12/9/2008,0.8711,76.7367
12/10/2008,0.87325,76.505
12/11/2008,0.8869,76.4478
12/12/2008,0.89235,76.4706
12/15/2008,0.8994,77.12
12/16/2008,0.8936,77.9569
12/17/2008,0.91855,78.284
12/18/2008,0.9509,78.7585
12/19/2008,0.9287,78.3266
12/22/2008,0.9432,78.7992
12/23/2008,0.94395,78.3641
12/24/2008,0.9493,79.4011
12/29/2008,0.97855,80.0387
12/30/2008,0.9742,79.7655
12/31/2008,0.9525,79.7533
1/2/2009,0.961,79.0413
1/5/2009,0.9358,79.089
1/6/2009,0.9176,79.1187
1/7/2009,0.9043,78.5381
1/8/2009,0.8933,78.0285
1/9/2009,0.8948,78.2704
1/12/2009,0.8956,78.9111
1/13/2009,0.9112,78.6334
1/14/2009,0.9083,79.0588
1/15/2009,0.8966,79.295
1/16/2009,0.8893,79.8986
1/19/2009,0.9047,79.7747
1/20/2009,0.9311,79.8411
1/21/2009,0.9386,79.4496
1/22/2009,0.9441,79.004
1/23/2009,0.9387,79.6946
1/26/2009,0.9395,79.0127
1/27/2009,0.9352,79.1597
