Date,KRW,NEER
3/9/2015,1209.21,97.672
3/10/2015,1206.66,97.5258
3/11/2015,1193.24,96.5143
3/12/2015,1188.78,96.6132
3/13/2015,1199.18,96.7495
3/16/2015,1195.32,96.6227
3/17/2015,1197.96,96.678
3/18/2015,1196.29,96.6456
3/19/2015,1197.86,96.4405
3/20/2015,1207.96,96.2193
3/23/2015,1208.5,95.8705
3/24/2015,1209.42,96.0647
3/25/2015,1208.22,96.1838
3/26/2015,1212.14,96.0196
3/27/2015,1199.43,95.3655
3/30/2015,1201.04,95.259
3/31/2015,1192.58,95.2313
4/1/2015,1187.67,95.2946
4/2/2015,1183.31,94.6841
4/7/2015,1183.28,94.9183
4/8/2015,1184.59,94.7302
4/9/2015,1175.39,94.1084
4/10/2015,1157.92,93.105
4/13/2015,1163.3,93.1228
4/14/2015,1156.94,93.6548
4/15/2015,1159.5,94.1611
4/16/2015,1164.56,93.175
4/17/2015,1167.11,93.1047
4/20/2015,1160.25,93.3995
4/21/2015,1158.82,94.0153
4/22/2015,1157.83,93.5829
4/23/2015,1167.64,93.9296
4/24/2015,1167.1,94.1159
4/27/2015,1162.38,94.0756
4/28/2015,1167.18,93.217
4/29/2015,1179.14,93.6546
4/30/2015,1202.48,93.5241
